Cod Puxada;Nome Filial;Geografia;Canal de Marcacao;Origem;Gerente Vendas;Nome Gerente Vendas;Area;Nome Area;Setor;Nome Setor;Vendedor;Nome Vendedor;Cliente;Nome Cliente;Categoria Cliente;Desc Categoria Cliente;Tipo Movimento;Desc Tipo Movimento;Operacao;Desc Operacao;Transportadora;Nome Transportadora;Nr. Roadshow;Data;Pedido;Nota Fiscal;Serie;Tipo Marca;Desc Tipo Marca;Embalagem;Desc Embalagem;Cod. Prod.;Nome Prod.;Volume Marcacao;Volume Entrega;Motivo;Submotivo 1;Submotivo 2;Código Marca;Descrição Marca;Cod Município;Nome Município;Cod Rede;Nome Rede;Fora de Rota;Ajuste;Idade do Pedido;Situação;Prioridade Road;Prioridade Venda;Hora Envio RoadShow;Hora Retorno RoadShow;Pedido Origem;Cod Filial Origem;Nome Filial Origem;Mapa;Pedido Quebra Original;Pedido Cliente;Pedido Sistema Origem;Data Entrega NF;Entrega Real;Visita Otif;Primeira Quebra;Cliente Ponto de Apoio;Data Hora Envio Road Magali;Data Hora Retorno Road Magali;Código Condição de Pagamento;Descrição Condição de Pagamento;Quantidade;Unid. Venda
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;002;REFRIGERANTE;182;PET 200ML;19321;GUARANA ANTARCTICA ZE;0,024;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;01238;GUARANA ANTARCTICA Z;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;187;LATA SLEEK 350ML;19729;STELLA ARTOIS LT SLEE;0,140;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;01090;STELLA ARTOIS;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00005;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;187;LATA SLEEK 350ML;20498;BRAHMA DUPLO MALTE LT;0,168;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04787;BRAHMA DUPLO MALTE;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00004;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;187;LATA SLEEK 350ML;20498;BRAHMA DUPLO MALTE LT;0,042;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04787;BRAHMA DUPLO MALTE;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;088;LATA 269;20647;BRAHMA DUPLO MALTE LT;0,201;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04787;BRAHMA DUPLO MALTE;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00005;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;187;LATA SLEEK 350ML;20651;CORONA EXTRA N LT SLE;0,140;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04383;CORONA EXTRA N;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00005;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;002;REFRIGERANTE;025;PET 2;23163;SUKITA TUBAINA PET 2L;0,240;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;05530;SUKITA TUBAINA;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;028;BEBIDAS QUENTES;020;LONG-NECK;23269;SKOL BEATS GT LONG NE;0,129;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04598;SKOL BEATS GT;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;028;BEBIDAS QUENTES;020;LONG-NECK;23271;SKOL BEATS SENSES LON;0,064;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;02491;SKOL BEATS SENSES;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;028;BEBIDAS QUENTES;020;LONG-NECK;23271;SKOL BEATS SENSES LON;0,064;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;02491;SKOL BEATS SENSES;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;020;LONG-NECK;24168;MICHELOB ULTRA N LONG;0,158;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;05423;MICHELOB ULTRA N;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;088;LATA 269;26204;SPATEN N LT 269ML CX ;0,215;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;05105;SPATEN N;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00010;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;020;LONG-NECK;29580;STELLA ARTOIS PURE GO;0,158;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;07937;STELLA ARTOIS PURE G;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;026;ENERGETICO;038;LATA 473;30045;RED BULL BR LATA 473M;0,113;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04467;RED BULL BR;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;086;AGUAS E SUCOS;294;GARRAFA PET 5L;32362;MINALBA AGUA MINERAL ;0,600;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;05723;MINALBA AGUA MINERAL;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00012;un
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;088;LATA 269;32392;CORONA EXTRA N LT 269;0,215;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04383;CORONA EXTRA N;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00010;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;088;LATA 269;33324;ORIGINAL LT 269ML SH ;0,807;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00308;ORIGINAL;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00020;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;028;BEBIDAS QUENTES;088;LATA 269;33734;BEATS RED MIX LT 269M;0,107;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;09472;BEATS RED MIX;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00005;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;028;BEBIDAS QUENTES;020;LONG-NECK;33738;BEATS RED MIX LONG NE;0,129;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;09472;BEATS RED MIX;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00004;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;032;LATA 355;33818;ORIGINAL LATA 350ML S;0,420;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00308;ORIGINAL;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00010;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;088;LATA 269;34137;BUDWEISER LT 269ML SH;0,403;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00252;BUDWEISER;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00010;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;032;LATA 355;34608;SKOL LATA 350ML SH C/;0,210;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00008;SKOL;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00005;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;011;AUGUSTO;00040;AREA 40;00405;DILSON SALES DE CAST;405;DILSON SALES DE CASTRO;0017034;OPPS MINIMERCADO;010;MINIMERCADO;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505107;;000;001;CERVEJA;187;LATA SLEEK 350ML;37450;BUDWEISER LT SLEEK 35;0,210;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00252;BUDWEISER;SP00009214;ILHABELA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323522402;000000000000;;;0001-0017034-09/07/2026-000000;;NAO;;;029;BOLETO 7 D S/ADF;00005;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00203;JONATHAN RICARDO SOA;203;JONATHAN RICARDO SOARES GERMAN;0017080;S5 - PORTO BAR;153;LANCHONETE/PASTELARI;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505383;;000;002;REFRIGERANTE;032;LATA 355;9085;GUARANA CHP ANTARCTIC;0,084;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00273;GUARANA CHP ANTARCTI;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323819803;000000000000;;;0001-0017080-09/07/2026-000000;;NAO;;;002;DINHEIRO;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00203;JONATHAN RICARDO SOA;203;JONATHAN RICARDO SOARES GERMAN;0017080;S5 - PORTO BAR;153;LANCHONETE/PASTELARI;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505383;;000;001;CERVEJA;068;ONE-WAY 600;8336;ORIGINAL ONE WAY 600M;0,072;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00308;ORIGINAL;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323819803;000000000000;;;0001-0017080-09/07/2026-000000;;NAO;;;002;DINHEIRO;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00203;JONATHAN RICARDO SOA;203;JONATHAN RICARDO SOARES GERMAN;0017080;S5 - PORTO BAR;153;LANCHONETE/PASTELARI;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505383;;000;001;CERVEJA;068;ONE-WAY 600;8336;ORIGINAL ONE WAY 600M;0,288;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00308;ORIGINAL;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323819803;000000000000;;;0001-0017080-09/07/2026-000000;;NAO;;;002;DINHEIRO;00004;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00202;MURILO MELO;202;MURILO MELO MAXIMIANO;0017159;S5 - MAR MINAS IMPOR;222;DEPOSITO DE BEBIDAS;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505280;;000;001;CERVEJA;032;LATA 355;9071;CARACU LATA 350ML SH ;0,084;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00037;CARACU;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323771782;000000000000;;;0001-0017159-09/07/2026-000000;;NAO;;;002;DINHEIRO;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00202;MURILO MELO;202;MURILO MELO MAXIMIANO;0017159;S5 - MAR MINAS IMPOR;222;DEPOSITO DE BEBIDAS;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505280;;000;001;CERVEJA;020;LONG-NECK;29580;STELLA ARTOIS PURE GO;0,158;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;07937;STELLA ARTOIS PURE G;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323771782;000000000000;;;0001-0017159-09/07/2026-000000;;NAO;;;002;DINHEIRO;00002;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00202;MURILO MELO;202;MURILO MELO MAXIMIANO;0017159;S5 - MAR MINAS IMPOR;222;DEPOSITO DE BEBIDAS;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505280;;000;001;CERVEJA;187;LATA SLEEK 350ML;19729;STELLA ARTOIS LT SLEE;0,112;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;01090;STELLA ARTOIS;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323771782;000000000000;;;0001-0017159-09/07/2026-000000;;NAO;;;002;DINHEIRO;00004;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00202;MURILO MELO;202;MURILO MELO MAXIMIANO;0017159;S5 - MAR MINAS IMPOR;222;DEPOSITO DE BEBIDAS;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505280;;000;001;CERVEJA;187;LATA SLEEK 350ML;32500;STELLA ARTOIS PURE GO;0,140;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;07937;STELLA ARTOIS PURE G;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323771782;000000000000;;;0001-0017159-09/07/2026-000000;;NAO;;;002;DINHEIRO;00005;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00202;MURILO MELO;202;MURILO MELO MAXIMIANO;0017159;S5 - MAR MINAS IMPOR;222;DEPOSITO DE BEBIDAS;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505280;;000;001;CERVEJA;187;LATA SLEEK 350ML;4262;MICHELOB ULTRA N LT S;0,140;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;05423;MICHELOB ULTRA N;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323771782;000000000000;;;0001-0017159-09/07/2026-000000;;NAO;;;002;DINHEIRO;00005;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00202;MURILO MELO;202;MURILO MELO MAXIMIANO;0017159;S5 - MAR MINAS IMPOR;222;DEPOSITO DE BEBIDAS;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505280;;000;001;CERVEJA;187;LATA SLEEK 350ML;21658;SPATEN N LT SLEEK 350;0,252;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;05105;SPATEN N;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323771782;000000000000;;;0001-0017159-09/07/2026-000000;;NAO;;;002;DINHEIRO;00006;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00202;MURILO MELO;202;MURILO MELO MAXIMIANO;0017159;S5 - MAR MINAS IMPOR;222;DEPOSITO DE BEBIDAS;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505280;;000;001;CERVEJA;187;LATA SLEEK 350ML;20498;BRAHMA DUPLO MALTE LT;0,168;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;04787;BRAHMA DUPLO MALTE;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323771782;000000000000;;;0001-0017159-09/07/2026-000000;;NAO;;;002;DINHEIRO;00004;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00202;MURILO MELO;202;MURILO MELO MAXIMIANO;0017159;S5 - MAR MINAS IMPOR;222;DEPOSITO DE BEBIDAS;052;BONIFICACAO;002;BONIF DES BALZ/COMBO;;;001;09/07/2026;505281;;000;001;CERVEJA;032;LATA 355;9069;BRAHMA CHOPP LATA 350;1,260;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00004;BRAHMA CHOPP;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323780275;000000000000;;;0001-0017159-09/07/2026-000000;;NAO;;;052;BONIFICACAO;00030;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00202;MURILO MELO;202;MURILO MELO MAXIMIANO;0017159;S5 - MAR MINAS IMPOR;222;DEPOSITO DE BEBIDAS;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505336;;000;062;REFRESCOS E OUTRAS B;028;PET 500;32164;GUARAVITON NAT ACAI G;0,060;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;05322;GUARAVITON NAT ACAI;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323798408;000000000000;;;0001-0017159-09/07/2026-000000;;NAO;;;002;DINHEIRO;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00201;LUCAS DAMASIO LUZIA;201;LUCAS DAMASIO LUZIA;0017184;FARMACIA REDE NOVA;318;BOTICA/FARMACIA;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505038;;000;086;AGUAS E SUCOS;295;GARRAFA PET 1,5L;4249;MINALBA AGUA MINERAL ;0,540;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;05723;MINALBA AGUA MINERAL;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323615460;000000000000;;;0001-0017184-09/07/2026-000000;;NAO;;;002;DINHEIRO;00006;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00201;LUCAS DAMASIO LUZIA;201;LUCAS DAMASIO LUZIA;0017184;FARMACIA REDE NOVA;318;BOTICA/FARMACIA;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505038;;000;010;ISOTONICO;028;PET 500;7983;GATORADE MORANGO-MARA;0,030;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00578;GATORADE MORANGO-MAR;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323615460;000000000000;;;0001-0017184-09/07/2026-000000;;NAO;;;002;DINHEIRO;00001;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00201;LUCAS DAMASIO LUZIA;201;LUCAS DAMASIO LUZIA;0017184;FARMACIA REDE NOVA;318;BOTICA/FARMACIA;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505038;;000;010;ISOTONICO;028;PET 500;7983;GATORADE MORANGO-MARA;0,120;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00578;GATORADE MORANGO-MAR;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323615460;000000000000;;;0001-0017184-09/07/2026-000000;;NAO;;;002;DINHEIRO;00004;cx
0628662;IMARUI LITORAL NORTE;;Rota;Facil;002;TARCISIO;00020;AREA 20;00201;LUCAS DAMASIO LUZIA;201;LUCAS DAMASIO LUZIA;0017184;FARMACIA REDE NOVA;318;BOTICA/FARMACIA;051;VENDA;001;VENDA DE PRODUTOS;;;001;09/07/2026;505038;;000;010;ISOTONICO;028;PET 500;7982;GATORADE LIMAO PET 50;0,030;0,000;Pedido Orfão;Orfão Faturamento;Pré-Roteirização;00572;GATORADE LIMAO;SP00009756;UBATUBA;00000000;;Não;Não;0;; ;Normal ;;;;;;;;000009323615460;000000000000;;;0001-0017184-09/07/2026-000000;;NAO;;;002;DINHEIRO;00001;cx
